year,placement,artist,artist_id,song,song_id,author,decade,is_winner,top_3
1981,6,Paolo Barabani,a_00507,Hop hop somarello,s_00703,"P. Barabani, E. Ghinazzi, G. P. Reverberi",1980,False,False
1981,7,Marinella,a_00471,Ma chi te lo fa fare,s_00704,"V. Pallavicini, G. P. Felisatti",1980,False,False
1981,8,Michele Zarrillo,a_00508,Su quel pianeta libero,s_00705,"M. Zarrillo, A. Rosario, P. A. Cassella",1980,False,False
1981,9,Marcella,a_00355,Pensa per te,s_00706,"G. Bigazzi, G. Bella",1980,False,False
1981,10,Passengers,a_00509,Midnight,s_00707,"G. Arena, A. Piccareta",1980,False,False
1981,F,Eduardo De Crescenzo,a_00510,Ancora,s_00708,"F. Migliacci, C. Mattone",1980,False,False
1981,F,Leano Morelli,a_00436,Angela,s_00709,"M. Mologni, L. Morelli",1980,False,False
1981,F,Orietta Berti,a_00208,La barca non va più,s_00710,"B. Lauzi, P. Caruso",1980,False,False
1981,F,Sterling Saint-Jacques,a_00511,Blue (Tutto è blu),s_00711,"P. M. Bozzetti, G. Bozzetti, V. Caruso",1980,False,False
1981,F,Fiorella Mannoia,a_00512,Caffè nero bollente,s_00712,"C. Cavallo, R. De Cola",1980,False,False
1981,F,Carmen & Thompson,a_00513,Follow me (Se amore vuoi),s_00713,"L. Angeleri, C. Thompson, P. Carmen",1980,False,False
1981,F,Stefano Tosi,a_00514,Io mi,s_00714,"C. D'Apruzzo, M. Filistrucchi, S. Tosi Innocenti",1980,False,False
1981,F,Bobby Solo,a_00161,Non posso perderti,s_00715,"D. Ciotti, R. Satti",1980,False,False
1981,F,Gianni Bella,a_00515,Questo amore non si tocca,s_00716,"G. Bigazzi, G. Bella",1980,False,False
1981,F,Collage,a_00445,I ragazzi che si amano,s_00717,"C. Fontana, A. Valsiglio, P. Masala",1980,False,False
1981,NF,Enzo Malepasso,a_00480,Amore mio,s_00718,"S. De Pasquale, V. Malepasso",1980,False,False
1981,NF,Sebastiano Occhino,a_00516,Bianca stella,s_00719,"S. Occhino, L. Albertelli",1980,False,False
1981,NF,Jo Chiarello,a_00517,Che brutto affare,s_00720,"F. Califano, A. Varano",1980,False,False
1981,NF,Gli Opera,a_00426,Guerriero,s_00721,A. Barillà,1980,False,False
1981,NF,Umberto Napolitano,a_00447,Mille volte ti amo,s_00722,U. Napolitano,1980,False,False
1981,NF,Tom Hooker,a_00518,Toccami,s_00723,"R. Brioschi, M. Chiodi",1980,False,False
1981,NF,Domenico Mattia,a_00519,Tulilemble,s_00724,G. P. Felisatti,1980,False,False
1981,NF,Franco Fasano,a_00520,Un'isola alle Hawaii,s_00725,"F. Fasano, S. De Pasquale",1980,False,False
1982,6,Milk & Coffee,a_00521,Quando incontri l'amore,s_00726,"S. Subelli, I. Polizzy, C. Natili, G. Nisi",1980,False,False
1982,1,Riccardo Fogli,a_00386,Storie di tutti i giorni,s_00727,"R. Fogli, G. Morra, M. Fabrizio",1980,True,True
1982,2,Al Bano e Romina Power,a_00522,Felicità,s_00728,"C. Minellono, G. De Stefani, D. Farina",1980,False,True
1982,3,Drupi,a_00376,Soli,s_00729,"G. Anelli, G. Belleno, V. De Scalzi",1980,False,True
1982,4,Giuseppe Cionfoli,a_00523,Solo grazie,s_00730,G. Cionfoli,1980,False,False
1982,5,Christian,a_00524,Un'altra vita un altro amore,s_00731,M. Balducci,1980,False,False
1982,F,Jimmy Fontana,a_00111,Beguine,s_00732,"F. Migliacci, E. Sbriccoli, L. Greco, L. Pellegrino",1980,False,False
1982,F,Lene Lovich,a_00525,Blue Hotel,s_00733,Goldsand,1980,False,False
1982,F,Elisabetta Viviani,a_00526,C'è,s_00734,M. Balducci,1980,False,False
1982,F,Mia Martini,a_00527,E non finisce mica il cielo,s_00735,I. Fossati,1980,False,False
1982,F,Anna Oxa,a_00451,Io no,s_00736,"O. Avogadro, M. Lavezzi",1980,False,False
1982,F,Stefano Sani,a_00528,Lisa,s_00737,"J. Iozzo, Z. Fornaciari, F. Marsella",1980,False,False
1982,F,Le Orme,a_00529,Marinai,s_00738,"A. Salerno, D'Amico, A. Pagliuca, A. Tagliapietra",1980,False,False
1982,F,Riccardo Del Turco,a_00297,Non voglio ali,s_00739,R. Del Turco,1980,False,False
1982,F,Plastic Bertrand,a_00530,Ping pong,s_00740,"Depsa, G. Pirazzoli, G. Fasano",1980,False,False
1982,F,Viola Valentino,a_00531,Romantici,s_00741,"G. Morra, M. Fabrizio",1980,False,False
1982,F,Mal,a_00291,Sei la mia donna,s_00742,"C. Minellono, D. Sorrenti, G. Santamaria",1980,False,False
1982,F,Mario Castelnuovo,a_00532,Sette fili di canapa,s_00743,M. Castelnuovo,1980,False,False
1982,F,Roberto Soffici,a_00533,Strano momento,s_00744,"R. Soffici, A. Lo Vecchio",1980,False,False
1982,F,Bobby Solo,a_00161,Tu stai,s_00745,R. Satti,1980,False,False
1982,F,Zucchero Fornaciari,a_00534,Una notte che vola via,s_00746,"Z. Fornaciari, C. D'Apruzzo",1980,False,False
1982,F,Vasco Rossi,a_00535,Vado al massimo,s_00747,V. Rossi,1980,False,False
1982,NF,Orietta Berti,a_00208,America in,s_00748,"D. Pace, M. Panzeri, C. Conti",1980,False,False
1982,NF,Rino Martinez,a_00536,Biancaneve,s_00749,"P. Dossena, R. Martinez",1980,False,False
1982,NF,Marina Lai,a_00537,Centomila amori miei,s_00750,"Minimum, A. Cogliati, C. Castellari",1980,False,False
1982,NF,Julie,a_00538,Cuore bandito,s_00751,"E. Palumbo, D. Sebastiani",1980,False,False
1982,NF,Claudio Villa,a_00030,Facciamo la pace,s_00752,"C. Villa, Roferri",1980,False,False
1982,NF,Piero Cassano,a_00539,Non arrenderti mai,s_00753,"V. Pallavicini, L. Albertelli, P. Cassano",1980,False,False
1982,NF,Michele Zarrillo,a_00508,Una rosa blu,s_00754,"P. Cassella, M. Zarrillo, T. Savio",1980,False,False
1982,NF,Fiordaliso,a_00540,Una sporca poesia,s_00755,"G. Pirazzoli, G. Fasano, Depsa",1980,False,False
1983,1,Tiziana Rivale,a_00541,Sarà quel che sarà,s_00756,"R. Ferri, M. Fabrizio",1980,True,True
1983,2,Donatella Milani,a_00542,Volevo dirti,s_00757,"D. Milani, D. Pace, A. Fornaciari",1980,False,True
1983,3,Dori Ghezzi,a_00333,Margherita non lo sa,s_00758,"O. Prudente, O. Avogadro",1980,False,True
1983,4,Matia Bazar,a_00449,Vacanze romane,s_00759,"C. Marrale, G. Golzi",1980,False,False
1983,5,Toto Cutugno,a_00479,L'italiano,s_00760,"C. Minellono, T. Cutugno",1980,False,False
1983,6,Fiordaliso,a_00540,Oramai,s_00761,"C. Daiano, A. Valsiglio, Depsa",1980,False,False
1983,7,Stefano Sani,a_00528,Complimenti,s_00762,"L. Albertelli, A. Fornaciari",1980,False,False
1983,8,Gianni Morandi,a_00353,La mia nemica amatissima,s_00763,"Mogol, G. Bella, G. Morandi",1980,False,False
1983,9,Amii Stewart,a_00543,Working Late Tonight,s_00764,"M. Capuano, G. Capuano, S. Boswell",1980,False,False
1983,10,Marco Armani,a_00544,È la vita,s_00765,"M. Armani, P. Armenise",1980,False,False
1983,11,Giuseppe Cionfoli,a_00523,Shalom,s_00766,G. Cionfoli,1980,False,False
1983,12,Giorgia Fiorio,a_00545,Avrò,s_00767,"S. Menegale, R. Ferrato, P. Soffici",1980,False,False
1983,13,Flavia Fortunato,a_00546,Casco blu,s_00768,"M. Di Carlo, P. Masala, E. Palumbo, M. Ramoino",1980,False,False
1983,14,Bertín Osborne,a_00547,Eterna malattia,s_00769,"E. Malepasso, L. Albertelli",1980,False,False
1983,15,Riccardo Azzurri,a_00548,Amare te,s_00770,R. Azzurri,1980,False,False
1983,16,Sandro Giacobbe,a_00421,Primavera,s_00771,"S. Giacobbe, L. Albertelli",1980,False,False
1983,17,Christian,a_00524,Abbracciami amore mio,s_00772,M. Balducci,1980,False,False
1983,18,Marco Ferradini,a_00460,Una catastrofe bionda,s_00773,"R. Giuliani, M. Ferradini, Cheope",1980,False,False
1983,19,Richard Sanderson,a_00549,Stiamo insieme,s_00774,A. Fornaciari,1980,False,False
1983,20,Zucchero Fornaciari,a_00534,Nuvola,s_00775,A. Fornaciari,1980,False,False
1983,21,Gianni Nazzaro,a_00318,Mi sono innamorato di mia moglie,s_00776,"D. Pace, M. Russo",1980,False,False
1983,22,Barbara Boncompagni,a_00550,Notte e giorno,s_00777,"D. Pace, A. Valsiglio",1980,False,False
1983,23,Passengers,a_00509,Movie Star,s_00778,"C. Valli, A. Piccarreda",1980,False,False
1983,24,Viola Valentino,a_00531,Arriva arriva,s_00779,"M. Fabrizio, V. Spampinato",1980,False,False
1983,25,Vasco Rossi,a_00535,Vita spericolata,s_00780,"V. Rossi, T. Ferro",1980,False,False
1983,26,Pupo,a_00481,Cieli azzurri,s_00781,"E. Ghinazzi, S. Saturnini",1980,False,False
1983,NF,Daniela Goggi,a_00551,Dammi tanto amore,s_00782,"M. Bassi, E. Ghinazzi",1980,False,False
1983,NF,Pinot,a_00552,Donna sola,s_00783,I. Michetti,1980,False,False
1983,NF,Brunella Borciani,a_00553,E la neve scende,s_00784,"L. Albertelli, A. Fornaciari",1980,False,False
1983,NF,Patrizia Danzi,a_00554,Fammi volare,s_00785,"Cavaros, M. Violante",1980,False,False
1983,NF,Gloriana,a_00434,Il mio treno,s_00786,"S. Subelli, G. Nisi, G. Natili, S. Aloisio, F. Anfuso",1980,False,False
1983,NF,Nino Buonocore,a_00555,Nuovo amore,s_00787,N. Buonocore,1980,False,False
1983,NF,Sibilla,a_00556,Oppio,s_00788,"F. Battiato, G. Pio, S. Mostert",1980,False,False
1983,NF,Alessio Colombini,a_00557,Scatole cinesi,s_00789,"A. Cogliati, A. Colombini",1980,False,False
1983,NF,Manuele Pepe,a_00558,Solo con te,s_00790,M. Pepe,1980,False,False
1983,NF,Amedeo Minghi,a_00559,1950,s_00791,"G. Chiocchio, A. Minghi",1980,False,False
1984,1,Al Bano e Romina Power,a_00522,Ci sarà,s_00792,"C. Minellono, D. Farina",1980,True,True
1984,2,Toto Cutugno,a_00479,Serenata,s_00793,"S. Cutugno, V. Pallavicini",1980,False,True
1984,3,Christian,a_00524,Cara,s_00794,M. Balducci,1980,False,True
1984,4,Pupo,a_00481,Un amore grande,s_00795,"G. Savio, G. Bigazzi, U. Tozzi",1980,False,False
1984,5,Fiordaliso,a_00540,Non voglio mica la luna,s_00796,"E. Malepasso, L. Albertelli, A. Fornaciari",1980,False,False
1984,6,Mario Castelnuovo,a_00532,Nina,s_00797,M. Castelnuovo,1980,False,False
1984,7,Anna Oxa,a_00451,Non scendo,s_00798,"O. Avogadro, M. Lavezzi",1980,False,False
1984,8,Drupi,a_00376,Regalami un sorriso,s_00799,"A. Cogliati, G. Anelli, F. Fasano",1980,False,False
1984,9,Iva Zanicchi,a_00195,Chi (Mi darà),s_00800,"U. Balsamo, C. Malgioglio",1980,False,False
1984,10,Patty Pravo,a_00315,Per una bambola,s_00801,M. Monti,1980,False,False
1984,11,Gruppo Italiano,a_00560,Anni ruggenti,s_00802,"P. Di Malta, R. Riva, G. Folino, C. Santulli",1980,False,False
1984,12,Bobby Solo,a_00161,Ancora ti vorrei,s_00803,"R. Satti, Susuki, M. Mologni",1980,False,False
1984,13,Donatella Milani,a_00542,Libera,s_00804,"D. Milani, Filistrucchi, Putzolu",1980,False,False
1984,14,Fiorella Mannoia,a_00512,Come si cambia,s_00805,"M. Piccoli, R. Pareti",1980,False,False
1984,15,Marisa Sannia,a_00267,Amore amore,s_00806,"D. Pace, C. Conti",1980,False,False
1984,16,Alberto Camerini,a_00561,La bottega del caffè,s_00807,A. Camerini,1980,False,False
1984,17,Riccardo Del Turco,a_00297,Serena alienazione,s_00808,"Mogol, R. Del Turco",1980,False,False
1984,18,Garbo,a_00562,Radioclima,s_00809,R. Abate,1980,False,False
1984,19,Enrico Ruggeri,a_00563,Nuovo swing,s_00810,E. Ruggeri,1980,False,False
1984,20,Stadio,a_00564,Allo stadio,s_00811,"L. Carboni, G. Curreri",1980,False,False
1985,1,Ricchi e Poveri,a_00313,Se m'innamoro,s_00812,"D. Farina, C. Minellono",1980,True,True
1985,2,Luis Miguel,a_00565,"Noi, ragazzi di oggi",s_00813,"S. Cutugno, C. Minellono",1980,False,True
1985,3,Gigliola Cinquetti,a_00145,Chiamalo amore,s_00814,"D. Farina, P. A. Cassella",1980,False,True
1985,4,Riccardo Fogli,a_00386,Sulla buona strada,s_00815,"M. Fabrizio, V. Spampinato",1980,False,False
1985,5,Christian,a_00524,Notte serena,s_00816,M. Balducci,1980,False,False
1985,6,Eros Ramazzotti,a_00566,Una storia importante,s_00817,"E. Ramazzotti, P. Cassano, A. Cogliati",1980,False,False
1985,7,Anna Oxa,a_00451,A lei,s_00818,"R. Vecchioni, M. Paoluzzi",1980,False,False
1985,8,Fiordaliso,a_00540,Il mio angelo,s_00819,"L. Albertelli, E. Malepasso",1980,False,False
1985,9,Peppino Di Capri,a_00249,E mo' e mo',s_00820,"G. Faiella, S. De Pasquale, F. Fasano",1980,False,False
1985,10,Matia Bazar,a_00449,Souvenir,s_00821,"A. Stellita, C. Marrale, S. Cossu",1980,False,False
1985,11,Marco Armani,a_00544,Tu dimmi un cuore ce l'hai,s_00822,"M. Armenise, P. Armenise",1980,False,False
1985,12,Drupi,a_00376,Fammi volare,s_00823,"S. Negroni, D. Dato, G. Anelli",1980,False,False
1985,13,Franco Simone,a_00387,Ritratto,s_00824,"M. Colombo, F. Simone",1980,False,False
1985,14,Eduardo De Crescenzo,a_00510,Via con me,s_00825,"C. Mattone, D. Pace",1980,False,False
1985,15,Banco del Mutuo Soccorso,a_00567,Grande Joe,s_00826,"F. Di Giacomo, V. Nocenzi",1980,False,False
1985,16,Dario Baldan Bembo,a_00505,Da quando non ci sei (una volta ancora),s_00827,"D. Baldan Bembo, A. Maggio",1980,False,False
1985,17,Ivan Graziani,a_00568,Franca ti amo,s_00828,I. Graziani,1980,False,False
1985,18,Eugenio Finardi,a_00569,Vorrei svegliarti,s_00829,"E. Finardi, D. Madonia",1980,False,False
1985,19,Mimmo Locasciulli,a_00570,Buona fortuna,s_00830,M. Locasciulli,1980,False,False
1985,20,New Trolls,a_00304,Faccia di cane,s_00831,"F. De André, R. Ferri, V. De Scalzi, G. Belleno, N. Di Palo, R. Belloni",1980,False,False
1985,21,Zucchero Fornaciari & Randy Jackson Band,a_00571,Donne,s_00832,"A. Fornaciari, A. Salerno",1980,False,False
1985,22,Garbo,a_00562,Cose veloci,s_00833,R. Abate,1980,False,False
1986,1,Eros Ramazzotti,a_00566,Adesso tu,s_00834,"E. Ramazzotti, P. Cassano, A. Cogliati",1980,True,True
1986,2,Renzo Arbore,a_00572,Il clarinetto,s_00835,"C. Mattone, R. Arbore",1980,False,True
1986,3,Marcella,a_00355,Senza un briciolo di testa,s_00836,"G. Bella, Mogol, G. Westley",1980,False,True
1986,4,Toto Cutugno,a_00479,Azzurra malinconia,s_00837,S. Cutugno,1980,False,False
1986,5,Anna Oxa,a_00451,È tutto un attimo,s_00838,"A. Cogliati, F. Ciani, M. Lavezzi, U. Smaila",1980,False,False
1986,6,Orietta Berti,a_00208,Futuro,s_00839,"U. Balsamo, L. Raggi",1980,False,False
1986,7,Nino D'Angelo,a_00573,Vai,s_00840,"N. D'Angelo, A. Annona",1980,False,False
1986,8,Fred Bongusto,a_00176,Cantare,s_00841,"S. Iodice, F. Bongusto, M. Di Francia",1980,False,False
1986,9,Loredana Bertè,a_00574,Re,s_00842,"A. Mango, G. Mango",1980,False,False
1986,10,Fiordaliso,a_00540,Fatti miei,s_00843,"Z. Fornaciari, E. Malepasso, L. Albertelli",1980,False,False
1986,11,Marco Armani,a_00544,Uno sull'altro,s_00844,"P. Armenise, M. Armenise",1980,False,False
1986,12,Sergio Endrigo,a_00211,Canzone italiana,s_00845,"C. Mattone, S. Endrigo",1980,False,False
1986,13,Rettore,a_00575,Amore stella,s_00846,"G. Morra, M. Fabrizio",1980,False,False
1986,14,Mango,a_00576,Lei verrà,s_00847,"G. Mango, A. Salerno",1980,False,False
1986,15,Righeira,a_00577,Innamoratissimo (Tu che fai battere forte il mio cuore),s_00848,"S. Rota, S. Righi, La Bionda, S. Conforti, C. Minellono",1980,False,False
1986,16,Scialpi,a_00578,"No East, No West",s_00849,"G. Scialpi, Thoty, F. Migliacci",1980,False,False
1986,17,Enrico Ruggeri,a_00563,Rien ne va plus,s_00850,E. Ruggeri,1980,False,False
1986,18,Luca Barbarossa,a_00506,Via Margutta,s_00851,L. Barbarossa,1980,False,False
1986,19,Flavia Fortunato,a_00546,Verso il 2000,s_00852,"A. De Sanctis, A. Cheli, E. Palumbo",1980,False,False
1986,20,Rossana Casale,a_00579,Brividi,s_00853,"G. Morra, M. Fabrizio",1980,False,False
1986,21,Zucchero Fornaciari,a_00534,Canzone triste,s_00854,Z. Fornaciari,1980,False,False
1986,22,Stadio,a_00564,Canzoni alla radio,s_00855,"L. Carboni, G. Curreri, R. Portera",1980,False,False
1987,1,"Gianni Morandi, Enrico Ruggeri e Umberto Tozzi",a_00580,Si può dare di più,s_00856,"G. Bigazzi, U. Tozzi, R. Riefoli",1980,True,True
1987,2,Toto Cutugno,a_00479,Figli,s_00857,S. Cutugno,1980,False,True
1987,3,Al Bano e Romina Power,a_00522,Nostalgia canaglia,s_00858,"V. Pallavicini, W. Molco, A. Carrisi, R. Power, V. Mercurio",1980,False,True
1987,4,Fausto Leali,a_00268,Io amo,s_00859,"S. Cutugno, F. Leali, G. Fasano, I. Ianne",1980,False,False
1987,5,Peppino Di Capri,a_00249,Il sognatore,s_00860,"S. Cutugno, Depsa",1980,False,False
1987,6,Marcella,a_00355,Tanti auguri,s_00861,"G. Paoli, G. Bella",1980,False,False
1987,7,Ricchi e Poveri,a_00313,Canzone d'amore,s_00862,"S. Cutugno, G. Rampazzo, D. Farina",1980,False,False
1987,8,Fiorella Mannoia,a_00512,Quello che le donne non dicono,s_00863,"E. Ruggeri, L. Schiavone",1980,False,False
1987,9,Luca Barbarossa,a_00506,Come dentro un film,s_00864,L. Barbarossa,1980,False,False
1987,10,Christian,a_00524,Aria e musica,s_00865,"S. Amato, F. Morgia",1980,False,False
1987,11,Lena Biolcati,a_00581,Vita mia,s_00866,"S. D'Orazio, M. Tansini",1980,False,False
1987,12,Rossana Casale,a_00579,Destino,s_00867,"G. Morra, M. Fabrizio",1980,False,False
1987,13,Flavia Fortunato,a_00546,Canto per te,s_00868,"E. Palumbo, A. de Sanctis, M. Banis",1980,False,False
1987,14,Dori Ghezzi,a_00333,E non si finisce mai,s_00869,"A. Cogliati, P. Cassano",1980,False,False
1987,15,Eduardo De Crescenzo,a_00510,L'odore del mare,s_00870,"G. Morra, E. De Crescenzo, M. Fabrizio",1980,False,False
1987,16,Scialpi,a_00578,Bella età,s_00871,"F. Migliacci, G. Scialpi, R. Zaneli",1980,False,False
1987,17,Le Orme,a_00529,Dimmi che cos'è,s_00872,A. Tagliapietra,1980,False,False
1987,18,Mango,a_00576,Dal cuore in poi,s_00873,"A. Salerno, A. Mango, G. Mango",1980,False,False
1987,19,Tony Esposito,a_00582,Sinuè,s_00874,"G. Di Franco, T. Esposito, R. Licastro",1980,False,False
1987,20,Patty Pravo,a_00315,Pigramente signora,s_00875,"M. Arnaboldi, F. Evangelisti",1980,False,False
1987,21,Sergio Caputo,a_00583,Il Garibaldi innamorato,s_00876,S. Caputo,1980,False,False
1987,22,Mario Castelnuovo,a_00532,Madonna di Venere,s_00877,M. Castelnuovo,1980,False,False
1987,23,Nino Buonocore,a_00555,Rosanna,s_00878,N. Buonocore,1980,False,False
1987,24,Nada,a_00289,Bolero,s_00879,G. Manzoli,1980,False,False
1988,1,Massimo Ranieri,a_00271,Perdere l'amore,s_00880,"M. Marrocchi, G. Artegiani",1980,True,True
1988,2,Toto Cutugno,a_00479,Emozioni,s_00881,T. Cutugno,1980,False,True
1988,3,Luca Barbarossa,a_00506,L'amore rubato,s_00882,L. Barbarossa,1980,False,True
1988,4,Marcella,a_00355,Dopo la tempesta,s_00883,"A. Salerno, G. Bella",1980,False,False
1988,5,Fausto Leali,a_00268,Mi manchi,s_00884,"F. Berlincioni, G. Fasano",1980,False,False
1988,6,Mino Reitano,a_00258,Italia,s_00885,U. Balsamo,1980,False,False
1988,7,Anna Oxa,a_00451,Quando nasce un amore,s_00886,"A. Cogliati, F. Ciani, P. Cassano",1980,False,False
1988,8,Fiordaliso con Claudio Cabrini,a_00584,Per noi,s_00887,T. Cutugno,1980,False,False
1988,9,Ricchi e Poveri,a_00313,Nascerà Gesù,s_00888,U. Balsamo,1980,False,False
1988,10,Fiorella Mannoia,a_00512,Le notti di maggio,s_00889,I. Fossati,1980,False,False
1988,11,Raf,a_00585,Inevitabile follia,s_00890,"G. Bigazzi, R. Riefoli",1980,False,False
1988,12,Francesco Nuti,a_00586,Sarà per te,s_00891,R. Mariotti,1980,False,False
1988,13,Franco Califano,a_00587,Io (Per le strade di quartiere),s_00892,"F. Califano, T. Cutugno",1980,False,False
1988,14,Figli di Bubba,a_00588,Nella valle dei Timbales,s_00893,M. Pagani,1980,False,False
1988,15,Michele Zarrillo,a_00508,Come un giorno di sole,s_00894,"G. Artegiani, M. Zarrillo, L. Lopez",1980,False,False
1988,16,Loredana Bertè,a_00574,Io,s_00895,T. Cicco,1980,False,False
1988,17,Peppino di Capri,a_00249,Nun chiagnere,s_00896,"L. Raggi, Depsa, G. Fasano",1980,False,False
1988,18,Tullio De Piscopo,a_00589,Andamento lento,s_00897,"T. De Piscopo, M. Capuano, G. Capuano",1980,False,False
1988,19,Matia Bazar,a_00449,La prima stella della sera,s_00898,"A. Stellita, S. Cossu, C. Marrale",1980,False,False
1988,20,Drupi,a_00376,Era bella davvero,s_00899,"O. Avogadro, P. Cassella, D. Farina",1980,False,False
1988,21,Ron,a_00316,Il mondo avrà una grande anima,s_00900,R. Cellamare,1980,False,False
1988,22,Flavia Fortunato,a_00546,Una bella canzone,s_00901,"O. Avogadro, M. Lavezzi",1980,False,False
1988,23,New Trolls,a_00304,Cielo chiaro,s_00902,"V. De Scalzi, N. Di Palo, G. Belleno",1980,False,False
1988,24,Denovo,a_00590,Ma che idea,s_00903,L. Madonia,1980,False,False
1988,25,Nino Buonocore,a_00555,Le tue chiavi non ho,s_00904,"A. Salerno, N. Buonocore",1980,False,False
1988,26,Alan Sorrenti,a_00591,Come per miracolo,s_00905,"A. Sorrenti, G. Cavalli",1980,False,False
1989,5,Jovanotti,a_00592,Vasco,s_00906,"C. Cecchetto, L. Cherubini, L. Cersosimo",1980,False,False
1989,6,Fiordaliso con Claudio Cabrini,a_00584,Se non avessi te,s_00907,T. Cutugno,1980,False,False
1989,7,Francesco Salvi,a_00593,Esatto!,s_00908,"F. Salvi, S. Melloni, M. Natale",1980,False,False
1989,8,Ricchi e Poveri,a_00313,Chi voglio sei tu,s_00909,"P. Cassano, A. Cogliati",1980,False,False
1989,9,Mia Martini,a_00527,Almeno tu nell'universo,s_00910,"B. Lauzi, M. Fabrizio",1980,False,False
1989,10,Ornella Vanoni,a_00173,Io come farò,s_00911,"M. Pagani, G. Paoli, S. Bardotti",1980,False,False
1989,11,Peppino di Capri,a_00249,Il mio pianoforte,s_00912,"R. Fiorillo, M. Di Francia, G. Faiella",1980,False,False
1989,12,Marisa Laurito,a_00594,Il babà è una cosa seria,s_00913,"S. Palomba, E. Alfieri",1980,False,False
1989,13,Gino Paoli,a_00104,Questa volta no,s_00914,"P. Penzo, G. Paoli",1980,False,False
1989,14,Renato Carosone,a_00595,Na canzuncella doce doce,s_00915,C. Mattone,1980,False,False
1989,15,Raf,a_00585,Cosa resterà degli anni '80,s_00916,"G. Bigazzi, G. Dati, R. Riefoli",1980,False,False
1989,16,Dori Ghezzi,a_00333,Il cuore delle donne,s_00917,"M. Paoluzzi, O. Avogadro, R. Ferri",1980,False,False
1989,17,Enzo Jannacci,a_00596,Se me lo dicevi prima,s_00918,"E. Jannacci, M. Bassi",1980,False,False
1989,18,Gigliola Cinquetti,a_00145,Ciao,s_00919,"Gepy & Gepy, M. Governi, R. Russo",1980,False,False
1989,19,Rossana Casale,a_00579,A che servono gli dei,s_00920,"M. Fabrizio, G. Morra",1980,False,False
1989,20,Tullio De Piscopo,a_00589,E allora e allora,s_00921,"M. Capuano, G. Capuano, T. De Piscopo",1980,False,False
1989,21,Eduardo De Crescenzo,a_00510,Come mi vuoi,s_00922,"M. G. Nava, E. De Crescenzo",1980,False,False
1989,22,Fred Bongusto,a_00176,Scusa,s_00923,"F. Bongusto, E. Campassi, S. Iodice",1980,False,False
1989,23,Gigi Sabani,a_00597,La fine del mondo,s_00924,"T. Cutugno, G. Fasano, Depsa",1980,False,False
1989,24,Sergio Caputo,a_00583,Rifarsi una vita,s_00925,S. Caputo,1980,False,False
1989,1,Anna Oxa e Fausto Leali,a_00598,Ti lascerò,s_00926,"G. Fasano, F. Leali, F. Ciani, F. Berlincioni, S. Bardotti",1980,True,True
1989,2,Toto Cutugno,a_00479,Le mamme,s_00927,"T. Cutugno, S. Borgia",1980,False,True
1989,3,Al Bano e Romina Power,a_00522,Cara terra mia,s_00928,"A. Carrisi, R. Power, V. Pallavicini",1980,False,True
1989,4,Riccardo Fogli,a_00386,Non finisce così,s_00929,"Laurex, M. Patrignani, C. Cofani, F. Evangelisti",1980,False,False
1990,4,Anna Oxa,a_00451,Donna con te,s_00930,"D. Amerio, L. Boero",1990,False,False
1990,5,Marcella e Gianni Bella,a_00599,Verso l'ignoto,s_00931,"D. Di Gregorio, G. Bella, R. Di Bella",1990,False,False
1990,6,Mia Martini,a_00527,La nevicata del '56,s_00932,"C. Vistarini, F. Califano, M. Cantini, L. Lopez",1990,False,False
1990,7,Mango,a_00576,Tu... sì,s_00933,"A. Mango, G. Mango",1990,False,False
1990,8,Francesco Salvi,a_00593,A,s_00934,"F. Salvi, M. Natale, R. Turatti, S. Melloni",1990,False,False
1990,9,Caterina Caselli,a_00206,Bisognerebbe non pensare che a te,s_00935,"G. Morra, M. Fabrizio",1990,False,False
1990,10,Riccardo Fogli,a_00386,Ma quale amore,s_00936,"A. De Angelis, B. Incarnato, L. Lopez",1990,False,False
1990,11,Sandro Giacobbe,a_00421,Io vorrei,s_00937,"S. Cutugno, S. Giacobbe",1990,False,False
1990,12,Paola Turci,a_00600,Ringrazio Dio,s_00938,"A. Rizzo, Rambow, R. Silvestro",1990,False,False
1990,13,Milva,a_00099,Sono felice,s_00939,"R. Cellamare, B. Antonacci",1990,False,False
1990,14,Grazia Di Michele,a_00601,Io e mio padre,s_00940,G. Di Michele,1990,False,False
1990,15,Peppino di Capri,a_00249,Evviva Maria,s_00941,"G. Faiella, S. De Pasquale",1990,False,False
1990,16,Eugenio Bennato e Tony Esposito,a_00602,Novecento Aufwiedersehen,s_00942,"E. Bennato, A. Esposito, C. D'Angiò",1990,False,False
1990,17,Ricchi e Poveri,a_00313,Buona giornata,s_00943,"S. De Pasquale, M. Paoluzzi, V. Cosma",1990,False,False
1990,18,Lena Biolcati,a_00581,Amori,s_00944,"L. Biolcati, Robymiro",1990,False,False
1990,19,Mino Reitano,a_00258,Vorrei,s_00945,"C. Malgioglio, P. Vernola, F. Reitano, B. Reitano",1990,False,False
1990,20,Christian,a_00524,Amore,s_00946,"F. Berlincioni, G. Rossi, S. Amato, F. Morgia",1990,False,False
1990,1,Pooh,a_00603,Uomini soli,s_00947,"V. Negrini, C. Facchinetti",1990,True,True
