track_id,track_name,artist_id,album_id,genre_id,country_id,label_id,release_date,release_year,duration_ms,duration_min,popularity,is_hit,danceability,energy,key,loudness,mode,instrumentalness,tempo,stream_count,explicit
TRK-4CC806E5CD9F,Be something,40368,1497,2,9,4,2022-03-04,2022,389193,6.49,40,0,0.76,0.98,4,-41.12,1,0.716,71.47,2000,0
TRK-6EE64DA4A857,Face south garden face,40369,602,9,1,8,2021-07-04,2021,328477,5.47,62,1,0.74,0.08,0,-28.02,0,0.216,142.26,4000,0
TRK-18C45B7DCB5D,Art nearly side,40370,4713,7,8,8,2024-02-28,2024,135524,2.26,43,0,0.46,0.16,9,-6.07,0,0.723,199.73,3000,0
TRK-6BDD5CF9799C,Its,40371,1919,10,2,4,2017-09-27,2017,380561,6.34,35,0,0.09,0.44,3,-44.05,0,0.337,75.35,6000,1
TRK-705AFE263DAD,Face yard fire past,40372,26226,12,4,7,2022-09-24,2022,174199,2.9,49,0,0.6,0.03,0,-50.29,1,0.597,95.59,156000,0
TRK-9D6B25DDEC2E,Land,27341,3596,2,4,7,2025-02-11,2025,119550,1.99,34,0,0.61,0.99,0,-42.46,0,0.426,85.33,1000,0
TRK-8199E6428595,Shoulder positive when artist individual,40373,26227,2,8,5,2015-12-31,2015,348441,5.81,31,0,0.63,0.85,0,-39.74,0,0.665,153.6,3000,0
TRK-3DC1BE591A05,Challenge best now,40374,26228,3,8,8,2024-08-18,2024,262800,4.38,68,1,0.94,0.3,5,-42.41,0,0.316,107.74,14000,1
TRK-09975C4D089E,White,40375,277,6,2,2,2022-03-06,2022,372710,6.21,66,1,0.55,0.28,2,-20.09,0,0.645,154.93,22000,0
TRK-F899FAF68D06,Candidate early realize,40376,926,12,10,2,2022-08-22,2022,257272,4.29,41,0,0.94,0.19,3,-26.42,1,0.403,100.55,14000,0
TRK-E43546F4F7CF,Camera it,14811,3580,1,10,1,2022-10-03,2022,351015,5.85,73,1,0.67,0.25,0,-21.97,1,0.125,117.52,14000,0
TRK-C11D1B3471C5,Everyone smile,40377,762,7,9,2,2017-07-29,2017,167551,2.79,50,0,0.09,0.52,2,-6.9,0,0.785,60.71,82000,0
TRK-5A2D29B2CF2B,System former way,40378,26229,7,2,4,2023-12-07,2023,203404,3.39,18,0,0.61,0.16,4,-46.64,0,0.544,145.24,1000,1
TRK-EEABE0270EBD,Drug eat walk later grow,40379,26230,2,10,5,2020-10-07,2020,146807,2.45,33,0,0.82,0.27,3,-1.33,0,0.076,80.43,2000,0
TRK-20AF5E15C8E2,Section,21723,340,6,2,4,2025-12-14,2025,97816,1.63,35,0,0.3,0.69,3,-52.94,1,0.563,158.86,4000,1
TRK-1A0A7A7EA2AC,Use ago gun,4728,1600,5,2,1,2025-05-02,2025,115629,1.93,41,0,0.1,0.91,4,-53.06,0,0.674,139.91,1000,0
TRK-7D190A0E9DC8,Near onto woman high,40380,26231,8,1,2,2016-07-05,2016,114884,1.91,43,0,0.8,0.72,4,-8.99,1,0.009,77.21,9000,1
TRK-CB46C97CB86F,Either wrong,40381,26232,9,5,2,2020-06-11,2020,373748,6.23,33,0,0.13,0.81,6,-22.05,1,0.122,68.3,7000,0
TRK-7B7B091AAB48,Sea,40382,26233,9,3,6,2020-10-04,2020,196397,3.27,70,1,0.61,0.25,9,-31.09,0,0.081,160.45,39000,0
TRK-53592F5A49A6,Learn,10869,26234,1,3,8,2021-04-11,2021,192384,3.21,87,1,0.66,0.17,2,-54.38,0,0.368,153.82,794000,1
TRK-D8D6BE4B843E,Million southern,40383,1377,2,3,4,2017-07-26,2017,376691,6.28,47,0,0.52,0.9,8,-10.38,1,0.2,176.68,57000,0
TRK-5E6B5E939856,Single main indicate,40384,238,8,5,4,2022-11-09,2022,264297,4.4,51,0,0.64,0.45,8,-10.98,0,0.538,77.8,28000,1
TRK-C23C727FF55B,Fund exist,40385,748,7,10,3,2021-04-22,2021,272917,4.55,42,0,0.12,0.28,10,-40.61,0,0.09,133.24,1000,0
TRK-AC363D2D8213,Deep candidate,40386,557,10,1,2,2020-06-18,2020,419449,6.99,33,0,0.64,0.93,9,-9.82,1,0.117,163.52,1000,1
TRK-DDD677DBF8D0,Fine tax,2185,2797,5,4,8,2025-03-09,2025,416278,6.94,26,0,0.48,0.68,0,-5.38,1,0.335,142.99,2000,1
TRK-83B232A6502E,Tell politics government next,40387,1071,8,7,1,2019-05-16,2019,240661,4.01,30,0,0.81,0.84,5,-43.15,1,0.714,168.85,1000,0
TRK-213EBCEAC3F2,Already,40388,26235,11,6,5,2016-09-24,2016,357648,5.96,63,1,0.55,0.06,10,-9.6,1,0.313,78.79,123000,0
TRK-22619802049F,Sea,40389,175,11,7,1,2018-05-07,2018,403375,6.72,69,1,0.7,0.1,3,-28.3,1,0.06,160.3,20000000,0
TRK-0849FD6F9D60,Especially thing,40390,26236,8,1,6,2024-01-24,2024,395546,6.59,57,1,0.95,0.72,1,-42.5,1,0.611,71.89,40000,0
TRK-5C344FB1F628,Majority,40391,3231,11,5,5,2021-02-23,2021,206403,3.44,50,0,0.97,0.39,8,-49.31,0,0.729,66.69,22000,1
TRK-BF3C9FF68E0D,Arrive evening face that,24960,850,5,4,5,2019-05-28,2019,206410,3.44,49,0,0.13,0.61,6,-2.86,1,0.034,146.59,1000,0
TRK-7B18E285AB56,Democratic from entire,25820,832,7,5,6,2021-06-07,2021,104334,1.74,42,0,0.08,0.58,10,-42.18,1,0.323,89.26,1000,1
TRK-0C50575AA9B5,Like reason dog,40392,1928,1,2,4,2021-05-18,2021,211144,3.52,43,0,0.22,0.67,2,-21.62,1,0.71,62.3,12000,0
TRK-D6B51230E8B6,Think practice,40393,1488,4,8,3,2017-10-01,2017,361126,6.02,36,0,0.98,0.73,11,-10.8,0,0.774,74.38,1000,0
TRK-DE6FB7527084,Maintain quite,37924,1846,5,8,6,2025-06-07,2025,351753,5.86,65,1,0.6,0.97,0,-7.39,0,0.24,170.86,10000,0
TRK-080826D7157F,Minute quite hundred,40394,698,5,3,4,2018-12-29,2018,407725,6.8,54,0,0.92,0.65,4,-4.77,1,0.049,178.72,1000,0
TRK-77BBE4E093D3,Worker lay,4848,2728,10,8,3,2015-05-31,2015,233689,3.89,11,0,0.91,0.86,2,-19.8,0,0.236,130.83,2000,0
TRK-9562D04D748A,A television direction,40395,1499,3,2,4,2017-07-31,2017,220846,3.68,32,0,0.78,0.28,9,-18.96,0,0.398,84.14,1000,0
TRK-44A9CFB2605B,Want send record sign either,40396,26237,7,3,1,2021-04-13,2021,167816,2.8,34,0,0.27,0.07,7,-32.12,0,0.25,168.78,1000,1
TRK-2B29D6D5A396,College page include measure,40397,26238,11,9,5,2025-03-12,2025,207420,3.46,58,1,0.55,0.31,10,-16.91,0,0.253,155.67,17000,0
TRK-44AB8E6FEE3D,Will,40398,1246,4,8,8,2016-12-28,2016,314415,5.24,63,1,0.54,0.53,9,-54.87,1,0.791,159.65,1000,0
TRK-DAC46C7780D6,Find customer when,9816,26239,12,8,5,2020-03-21,2020,261501,4.36,73,1,0.79,0.42,1,-5.63,0,0.3,145.12,24000,0
TRK-C55109962D2A,Believe,40399,1397,9,8,1,2019-07-26,2019,316272,5.27,80,1,0.7,0.53,1,-28.29,0,0.131,110.81,1657000,0
TRK-EA23C08548BB,Reason,40400,26240,9,8,7,2022-08-15,2022,236753,3.95,44,0,0.3,0.2,7,-33.17,0,0.229,132.69,5000,0
TRK-84623913E884,Forget upon institution,40401,1559,3,5,7,2017-06-28,2017,360075,6.0,38,0,0.76,0.44,8,-5.26,0,0.676,187.5,1000,0
TRK-796189B1D8CD,Home letter,35693,2258,7,1,7,2023-06-28,2023,202542,3.38,26,0,0.16,0.87,9,-25.66,0,0.092,153.26,2000,0
TRK-29FA4DF91D04,Window industry themselves plan,40402,26241,6,10,1,2025-06-16,2025,343909,5.73,34,0,0.15,0.88,3,-2.29,1,0.053,175.87,1000,0
TRK-677CE12DEB52,Rate in,40403,26242,6,5,4,2024-12-02,2024,330525,5.51,35,0,0.13,0.72,4,-45.86,1,0.388,61.87,2000,0
TRK-70EC70113EE5,Leader try,40404,26243,7,5,2,2017-12-30,2017,251398,4.19,61,1,0.65,0.66,8,-25.48,1,0.753,125.98,7000,0
TRK-2F6C9A8629D3,Prevent side turn wonder,2262,1267,4,9,3,2017-04-25,2017,141788,2.36,78,1,0.42,0.48,6,-36.49,1,0.02,162.79,833000,0
TRK-F9E9D50227E0,Court discussion small baby lay,40405,1846,12,10,8,2021-12-12,2021,128912,2.15,63,1,0.12,0.49,5,-42.39,0,0.085,65.94,348000,0
TRK-A3C4C29638D3,Enjoy serve,23289,26244,10,3,3,2015-03-21,2015,102734,1.71,56,0,0.28,0.17,2,-53.62,1,0.396,177.02,1000,0
TRK-91F5A653E729,Item gas,40406,1407,3,8,7,2018-09-15,2018,235874,3.93,58,1,0.07,0.87,0,-5.55,0,0.751,116.83,1000,0
TRK-1F964C7475AF,Several,40407,1005,5,4,5,2025-10-19,2025,413358,6.89,67,1,0.17,0.91,3,-7.76,1,0.798,154.47,19000,0
TRK-05EDF0C5EE50,I,40408,173,2,7,8,2018-08-03,2018,314048,5.23,50,0,0.93,0.31,11,-48.8,1,0.67,130.77,1000,0
TRK-A6E7EE9AFCDC,Term rock performance night live,22474,26245,5,10,7,2015-07-22,2015,416046,6.93,69,1,0.75,0.62,1,-51.41,1,0.109,82.84,5000,0
TRK-416159EB0890,To myself him area even,40409,1434,5,3,2,2021-11-20,2021,160036,2.67,43,0,0.82,0.05,4,-12.06,0,0.693,144.72,1000,0
TRK-911E84D143A7,Foot kind include,40410,9,5,6,5,2021-01-21,2021,323514,5.39,42,0,0.08,0.15,0,-28.18,0,0.012,115.37,5000,0
TRK-0D3B8C71DACE,Lose physical,40411,1786,2,4,2,2025-02-12,2025,275842,4.6,25,0,0.2,0.27,3,-25.98,1,0.435,65.42,2000,0
TRK-018D99370148,Level rate follow,1871,3287,3,2,4,2015-08-13,2015,115217,1.92,44,0,0.49,0.5,10,-18.3,1,0.789,187.24,4000,0
TRK-AA8893DEB5A8,Environment interview red,15646,2071,4,6,5,2016-01-07,2016,328664,5.48,63,1,0.55,0.94,8,-54.73,0,0.457,100.41,29000,0
TRK-43EB9ABC6777,Cup bill hotel,40412,2254,8,8,1,2017-05-25,2017,367854,6.13,69,1,0.36,0.18,8,-9.56,0,0.538,111.32,6000,0
TRK-E9165F3C7287,Form standard marriage field attack,40413,435,3,2,3,2025-09-22,2025,297974,4.97,32,0,0.77,0.12,1,-35.99,0,0.282,109.59,1000,0
TRK-B2748B6950FF,Note with,40414,1349,2,3,7,2023-06-18,2023,374694,6.24,54,0,0.75,0.22,4,-22.53,0,0.406,64.74,7000,0
TRK-FC9C4398E3BD,Staff positive especially,40415,476,4,10,7,2024-03-30,2024,239454,3.99,58,1,0.58,0.55,2,-46.67,1,0.205,155.72,2000,0
TRK-E89B6F59262A,Necessary travel three pass,7442,2813,10,8,8,2016-11-12,2016,206162,3.44,40,0,0.06,0.41,4,-28.81,0,0.252,86.94,6000,0
TRK-1FBF08B17387,Upon able social,40416,598,7,1,3,2015-05-05,2015,358607,5.98,37,0,0.85,0.09,10,-47.96,1,0.354,100.41,5000,0
TRK-8BE177D4D7F7,Event teach,40417,4927,12,2,5,2018-06-17,2018,120314,2.01,36,0,0.18,0.6,3,-52.89,1,0.731,82.76,29000,0
TRK-8700459C86D0,Already purpose,40418,616,12,4,6,2015-02-25,2015,397309,6.62,42,0,0.89,0.18,3,-32.59,0,0.599,187.34,2000,0
TRK-7CD98462EF2C,Anything maintain,17617,1073,4,10,7,2024-03-03,2024,306632,5.11,97,1,0.12,0.2,9,-49.91,0,0.056,141.93,1310000,0
TRK-DAE4E69C4731,Use,3450,652,9,1,6,2024-11-28,2024,245133,4.09,41,0,0.38,0.79,10,-7.66,0,0.071,131.9,2000,0
TRK-425301859280,Heavy purpose,40419,928,1,6,6,2023-01-22,2023,384601,6.41,32,0,0.36,0.8,0,-19.3,0,0.206,81.97,1000,1
TRK-6D9B23627DCC,Sit south,40420,26246,12,8,4,2017-01-02,2017,147473,2.46,36,0,0.12,0.33,1,-20.94,0,0.132,71.55,2000,0
TRK-43FB2880473F,Tax,20318,26247,10,4,2,2018-04-23,2018,388611,6.48,56,0,0.68,0.88,9,-9.7,0,0.715,184.59,1000,0
TRK-E87E446AC903,Brother,40421,26248,2,4,3,2022-01-04,2022,338605,5.64,47,0,0.46,0.2,3,-52.73,1,0.736,68.7,1000,0
TRK-7BE70C249D0B,Nation relationship level probably,40422,26249,6,5,2,2015-07-03,2015,207882,3.46,63,1,0.07,0.66,1,-20.26,1,0.47,101.01,3000,0
TRK-316B121F5583,School work,25724,1745,2,8,3,2022-02-01,2022,277973,4.63,48,0,0.66,0.21,3,-47.91,1,0.455,156.38,2000,0
TRK-7A305D7B28CA,Until relationship,40423,237,5,5,4,2018-07-02,2018,177604,2.96,48,0,0.62,0.64,7,-26.73,1,0.204,154.37,2000,1
TRK-8A954F8D36DF,Open have way sell,40424,26250,1,2,3,2022-09-11,2022,105389,1.76,34,0,0.18,0.69,11,-31.79,0,0.666,171.52,3000,1
TRK-90E1183152D6,Reflect fear road manage,40425,965,2,8,3,2017-02-12,2017,166683,2.78,30,0,0.16,0.07,4,-21.26,0,0.06,97.13,1000,0
TRK-68E8805BB60A,Where figure get decision,40426,1602,2,3,3,2025-09-19,2025,283286,4.72,73,1,0.4,0.84,8,-23.68,1,0.274,98.98,61000,1
TRK-A11CE474E325,Reflect,40427,26251,2,2,3,2022-03-24,2022,236544,3.94,46,0,0.29,0.36,10,-27.74,0,0.023,113.09,17000,1
TRK-166E184E2682,Sometimes production,40428,26252,2,10,8,2016-11-14,2016,98223,1.64,47,0,0.05,0.4,9,-7.73,0,0.41,179.0,1000,0
TRK-11FC1DCED9E0,Every responsibility necessary,268,1602,7,10,2,2018-08-23,2018,278823,4.65,38,0,0.88,0.95,6,-22.12,1,0.598,171.31,1000,0
TRK-55BA3324F66C,Skin room,85,1210,12,8,1,2018-09-06,2018,332750,5.55,24,0,0.28,0.54,8,-44.0,0,0.779,182.61,3000,0
TRK-2F50EA964D61,Physical would,3725,526,6,5,4,2021-07-15,2021,278758,4.65,50,0,0.19,0.76,2,-27.9,1,0.27,195.26,9000,0
TRK-41D1601B991E,Size position,34545,132,10,10,5,2020-07-05,2020,298188,4.97,68,1,0.4,0.58,0,-33.14,0,0.227,134.17,45000,1
TRK-FFDE373A5621,Song perhaps,4548,26253,8,1,1,2022-09-14,2022,125457,2.09,40,0,0.43,0.38,2,-33.4,1,0.629,88.3,1000,0
TRK-180A994AEDD8,Onto organization,40429,1264,8,3,2,2024-12-17,2024,411377,6.86,45,0,0.49,0.74,6,-23.77,0,0.626,115.63,4000,0
TRK-B20FFF42DE9B,Bar probably building,40430,26254,4,3,1,2025-04-13,2025,322718,5.38,50,0,0.48,0.35,11,-44.37,1,0.544,160.39,4000,0
TRK-D25E662918E2,Be eat whom leader free,40431,26255,1,3,3,2015-12-30,2015,356329,5.94,55,0,0.59,0.37,6,-38.24,0,0.731,102.71,46000,1
TRK-5E389D04ED83,Into,40432,26256,11,1,3,2025-08-28,2025,256548,4.28,46,0,0.13,0.42,8,-26.33,0,0.231,99.58,6000,1
TRK-210777010B00,Federal note doctor,40433,2033,12,7,2,2023-03-09,2023,330123,5.5,38,0,0.44,0.58,2,-54.13,1,0.793,109.53,28000,0
TRK-3E78518E5D7B,Sell standard,40434,26257,3,10,5,2024-08-15,2024,189044,3.15,81,1,0.87,0.62,7,-16.36,1,0.752,92.88,155000,0
TRK-40B25BF3FF11,Indeed old old,40435,26258,12,3,6,2015-01-18,2015,394551,6.58,38,0,0.68,0.39,10,-49.28,1,0.64,61.18,5000,0
TRK-C06B3041DC08,Mr only big,40436,26259,2,4,5,2025-08-04,2025,309837,5.16,37,0,0.59,0.15,2,-22.29,1,0.211,65.97,3000,0
TRK-293C8248783B,Tonight market piece be,40437,26260,3,10,3,2016-04-24,2016,407710,6.8,45,0,0.52,0.39,11,-36.53,1,0.031,114.74,1000,0
TRK-F8D7D90E3FA7,Region music a may,40438,26261,6,5,3,2017-07-23,2017,259216,4.32,42,0,0.92,0.24,7,-31.67,0,0.493,164.88,1000,0
TRK-4D748A861D6B,Follow budget entire,12807,990,9,6,5,2019-09-14,2019,185558,3.09,29,0,0.78,0.57,0,-16.41,1,0.576,82.36,1000,0
TRK-5029E7C844B7,Hope admit,40439,26262,8,2,5,2015-03-23,2015,102887,1.71,36,0,0.37,0.71,6,-12.26,0,0.392,77.53,10000,0
TRK-67CAAEB08102,Style after they,40440,26263,3,5,5,2016-02-03,2016,339300,5.66,55,0,0.62,0.4,7,-23.73,1,0.195,101.66,1000,0
TRK-350AF2F2F180,Career,40441,1493,7,1,5,2023-03-10,2023,178116,2.97,40,0,0.8,0.83,11,-16.69,0,0.2,104.6,1000,1
TRK-C0C67B4F3618,Fire look marriage small material,40442,26264,11,8,4,2019-07-01,2019,236529,3.94,42,0,0.26,0.34,10,-30.94,1,0.472,112.6,1000,0
TRK-0C06BF6570A7,Live every carry,40443,1431,1,1,4,2023-09-24,2023,323402,5.39,39,0,0.15,0.43,9,-28.74,0,0.679,184.1,1000,1
TRK-072A06DD7F7E,Most cause time common,40444,5003,4,9,8,2019-12-05,2019,128351,2.14,35,0,0.71,0.3,9,-30.97,0,0.185,116.68,1000,0
TRK-B26E1B5925F0,Project step carry notice,5860,26265,3,5,4,2022-05-29,2022,360375,6.01,32,0,0.21,0.41,0,-47.58,0,0.269,146.64,1000,0
TRK-BC88184F61E7,Keep crime collection fine,40445,2668,7,5,2,2017-11-13,2017,203448,3.39,32,0,0.15,0.31,7,-4.52,0,0.74,135.17,1000,0
TRK-BEB9ECAAEA2A,Full return management away,40446,26266,7,1,1,2020-05-06,2020,292294,4.87,41,0,0.21,0.17,10,-42.31,1,0.661,113.27,2000,0
TRK-403A2A2EBCCB,Service of,40447,304,9,5,5,2019-03-02,2019,328606,5.48,39,0,0.61,0.12,2,-14.38,0,0.375,63.98,1000,0
TRK-BCB15E43E4EE,Course story,40448,1766,2,1,3,2024-10-08,2024,222300,3.7,62,1,0.27,0.44,5,-30.21,1,0.203,116.14,2000,0
TRK-79C67541C1F0,Owner dream,40449,3177,10,9,4,2021-07-08,2021,126429,2.11,38,0,0.89,0.98,9,-39.17,0,0.25,136.94,1000,0
TRK-FFD589CB6B7D,Until career,40450,26267,5,9,4,2019-06-06,2019,321003,5.35,39,0,0.59,0.57,2,-8.41,0,0.642,169.52,3000,0
TRK-BBFB90AD1675,Include finally our your yes,40451,84,10,9,4,2022-10-20,2022,143528,2.39,35,0,0.05,0.94,10,-19.24,0,0.698,60.24,1000,0
TRK-93AC2374D35F,Argue or,40452,1364,5,1,7,2017-02-20,2017,393600,6.56,39,0,0.32,0.46,0,-23.73,1,0.396,166.8,1000,0
TRK-7ABAECB9E5F8,Model teach job,40453,779,7,1,4,2021-07-13,2021,286691,4.78,64,1,0.57,0.88,2,-37.77,0,0.264,122.95,14000,1
TRK-CE37B029D8DA,Dinner wide,16610,2230,8,2,5,2021-03-17,2021,402902,6.72,51,0,0.52,0.13,7,-7.21,1,0.257,155.16,5000,1
TRK-21224817FA45,Imagine act attention interest event,15255,97,8,1,1,2024-03-26,2024,278966,4.65,50,0,0.42,0.93,2,-4.56,0,0.235,81.52,1000,0
TRK-B9D35095C898,Student range,19094,26268,11,2,6,2016-07-19,2016,236268,3.94,24,0,0.46,0.93,9,-46.9,1,0.31,167.16,1000,0
TRK-6755175BA471,Return successful,29344,1655,1,1,6,2024-07-29,2024,331449,5.52,33,0,0.48,0.04,7,-9.76,1,0.033,102.5,1000,0
TRK-7C590831FAAF,Add far national,40454,1469,8,2,2,2021-07-10,2021,242319,4.04,66,1,0.81,0.7,8,-50.14,1,0.453,120.36,7000,0
TRK-F5DDF00F99B1,Determine,40455,973,10,5,5,2015-06-06,2015,258470,4.31,44,0,0.89,0.75,10,-33.1,1,0.581,192.53,2000,0
TRK-B996EC1887F1,Time,40456,26269,6,1,8,2016-08-14,2016,352892,5.88,45,0,0.8,0.2,8,-44.64,0,0.042,118.61,1000,0
TRK-E6DB1D67B1EE,Affect half discuss,40457,26270,3,1,8,2024-08-26,2024,102511,1.71,38,0,0.58,0.89,0,-39.0,0,0.07,163.62,1000,0
TRK-34BF7807EE15,Character live,40458,1566,3,8,6,2019-02-16,2019,179053,2.98,49,0,0.38,0.2,8,-7.04,1,0.621,166.75,4000,1
TRK-7CE32E021B6D,Program skill,16985,4986,8,4,7,2022-12-24,2022,382911,6.38,47,0,0.19,0.33,7,-51.71,1,0.096,110.26,3000,0
TRK-CD008ED66B5A,Fall instead official series,6584,1432,5,1,8,2022-06-14,2022,415241,6.92,37,0,0.55,0.2,10,-32.36,0,0.532,151.04,3000,0
TRK-10261C54CC83,Western,40459,4713,5,4,6,2020-03-16,2020,113427,1.89,56,0,0.31,0.74,3,-50.35,0,0.587,76.7,1000,0
TRK-B72FD4218707,Yes analysis it,40460,724,10,8,8,2016-03-15,2016,393254,6.55,48,0,0.28,0.76,10,-50.97,1,0.247,184.68,1000,1
TRK-66A929AA7431,Current artist quality stop hair,40461,1579,7,9,6,2015-03-28,2015,411898,6.86,61,1,0.13,0.07,0,-5.61,1,0.592,166.7,3000,1
TRK-B66E19A9A629,Court quality,7641,1594,3,2,3,2015-11-18,2015,284473,4.74,38,0,0.79,0.14,10,-2.74,0,0.61,83.8,1000,0
TRK-4536700BCC27,Imagine whole,12807,3175,11,7,1,2015-09-28,2015,96728,1.61,81,1,0.35,0.46,4,-49.2,0,0.497,149.9,17004000,1
TRK-FD5F95B4A050,Book trial,40462,3376,8,5,2,2016-01-15,2016,200628,3.34,61,1,0.77,0.69,1,-18.02,0,0.7,138.34,3000,0
TRK-7826D52E5439,Station,2185,26271,10,10,6,2018-12-13,2018,159956,2.67,26,0,0.96,0.09,0,-18.96,0,0.008,135.41,1000,0
TRK-24A88A5B9606,Image,14876,1847,1,3,4,2022-09-30,2022,232182,3.87,37,0,0.06,0.15,10,-36.43,0,0.645,114.93,1000,0
TRK-A4B0F6DEC052,From minute the nothing,40463,26272,9,9,8,2016-08-26,2016,99305,1.66,40,0,0.78,0.48,7,-15.94,0,0.663,89.25,1000,0
TRK-5123F499D6C5,Radio effect carry choose prove,40464,26273,8,5,7,2023-08-16,2023,157908,2.63,35,0,0.13,0.94,9,-30.02,0,0.596,137.18,1000,0
TRK-327D9ACB61A0,During that research,1460,2667,2,6,4,2019-05-09,2019,146228,2.44,51,0,0.54,0.4,3,-32.58,1,0.426,81.71,83000,0
TRK-81046F4051D1,Price prove,40465,96,3,9,3,2024-07-20,2024,234596,3.91,40,0,0.26,0.3,4,-9.25,1,0.66,199.1,1000,1
TRK-213372302C74,Everybody teacher,40466,2069,12,10,1,2019-09-19,2019,173174,2.89,51,0,0.44,0.24,6,-18.91,0,0.759,137.04,3000,0
TRK-BDDB2CD1910A,Never call,40467,26274,7,7,3,2015-12-13,2015,129093,2.15,42,0,0.17,0.7,2,-29.82,1,0.465,71.19,1000,0
TRK-B61F4642568B,Must theory discussion effort,30010,26275,6,2,5,2022-08-03,2022,128947,2.15,66,1,0.12,0.71,8,-38.44,0,0.329,192.82,57000,0
TRK-5C4D27A627E3,Woman,40468,513,9,10,4,2023-12-03,2023,395554,6.59,24,0,0.74,0.6,5,-35.44,0,0.508,180.83,1000,0
TRK-6BE388F3C212,Season owner,3874,26276,1,5,1,2015-06-22,2015,352321,5.87,57,1,0.41,0.65,4,-20.27,0,0.234,174.05,1000,0
TRK-B071768FD02F,Rich enjoy attention beautiful system,7308,26277,2,5,2,2025-07-30,2025,295944,4.93,55,0,0.16,0.62,11,-33.53,1,0.186,82.1,2000,0
TRK-3E00A955D81D,Military mouth,40469,1860,12,5,2,2022-09-17,2022,414921,6.92,29,0,0.88,0.68,11,-5.97,1,0.267,61.78,1000,0
TRK-98423513CE91,Chance,30245,26278,2,8,5,2024-12-22,2024,90861,1.51,36,0,0.73,0.98,7,-28.62,0,0.478,130.71,1000,0
TRK-492B0AB3F171,Poor more,40470,1070,10,2,6,2020-08-28,2020,300822,5.01,58,1,0.69,0.63,7,-36.51,1,0.264,195.62,193000,0
TRK-ABE5CC78D105,Right at,40471,26279,8,8,8,2017-02-15,2017,156573,2.61,62,1,0.12,0.3,1,-36.88,0,0.579,110.37,242000,0
TRK-0FC07470849B,Poor then firm,40472,1075,8,9,4,2023-03-24,2023,192288,3.2,53,0,0.25,0.32,10,-17.85,0,0.757,92.78,5000,0
TRK-59FEFF4BBAD1,Score,26790,26280,4,1,5,2024-09-13,2024,98650,1.64,57,1,0.72,0.34,7,-39.98,1,0.57,188.81,12000,0
TRK-453E092B6EF2,Research between class,40473,1454,3,9,2,2020-08-26,2020,212725,3.55,37,0,0.18,0.38,6,-33.48,0,0.737,153.5,1000,0
TRK-E4BFAD76E6A8,Kitchen others name write,40474,1473,4,9,6,2023-07-28,2023,173828,2.9,47,0,0.83,0.19,5,-29.96,0,0.303,151.75,1000,0
TRK-6796BE7D2E18,Training action,40475,1244,10,3,8,2022-06-30,2022,278356,4.64,41,0,0.44,0.18,11,-23.57,1,0.167,107.88,1000,1
TRK-5F734773928D,Force another poor,40476,1373,11,3,2,2023-02-27,2023,324284,5.4,67,1,0.44,0.46,2,-14.45,1,0.364,194.61,31000,1
TRK-B11FEE391F20,Reveal on,40477,26281,8,3,1,2015-11-19,2015,132183,2.2,30,0,0.85,0.63,10,-4.42,0,0.282,91.42,1000,1
TRK-5D3C2F525E97,Focus case,40478,26282,2,5,7,2020-06-16,2020,220571,3.68,37,0,0.78,0.85,8,-7.99,1,0.782,181.34,6000,0
TRK-69B3B7EAA2B5,Paper,40479,446,9,10,1,2020-11-01,2020,249777,4.16,49,0,0.36,0.71,7,-18.8,1,0.722,103.05,2000,1
TRK-A36C3A1B29F8,Myself,40480,821,8,8,5,2019-04-06,2019,345887,5.76,28,0,0.6,0.49,4,-49.18,0,0.584,130.7,5000,0
TRK-38CD9533787D,Song fight source generation,40481,965,8,10,2,2018-05-08,2018,321020,5.35,44,0,0.92,0.54,8,-53.14,1,0.516,177.32,2000,0
TRK-478EC41E5D3E,Want likely,40482,26283,1,6,1,2023-09-19,2023,340460,5.67,51,0,0.11,0.38,3,-9.31,1,0.775,180.09,12000,0
TRK-0A436243AC77,Generation wait,3036,601,11,1,3,2021-04-23,2021,226846,3.78,44,0,0.46,0.29,9,-8.83,1,0.784,131.41,47000,1
TRK-0BE6E1B96FEB,Just even almost determine,40483,1328,12,5,2,2022-03-11,2022,221105,3.69,51,0,0.1,0.12,11,-27.63,1,0.195,159.45,15000,0
TRK-72DDF739B611,President,40484,26284,2,1,3,2025-06-17,2025,364041,6.07,26,0,0.28,0.49,11,-34.95,0,0.048,104.34,2000,0
TRK-87FB84E795FA,Movement would official,40485,206,7,6,6,2016-01-12,2016,278641,4.64,41,0,0.82,0.6,6,-53.19,0,0.242,65.26,1000,0
TRK-E38301687D25,Minute matter,40486,26285,1,5,1,2025-10-01,2025,203394,3.39,30,0,0.68,0.89,11,-5.74,0,0.419,152.32,1000,0
TRK-2E7B013E82C2,Administration,962,162,12,6,3,2022-01-12,2022,338862,5.65,51,0,0.23,0.82,5,-45.53,0,0.343,151.25,10000,1
TRK-33FE48E71454,Large test,3196,1151,6,9,5,2023-04-09,2023,107924,1.8,53,0,0.98,0.05,9,-24.15,1,0.451,194.76,1000,0
TRK-A31257A38D31,Imagine,40487,26286,12,1,8,2017-06-02,2017,386972,6.45,44,0,0.61,0.36,11,-16.76,1,0.11,74.03,1000,0
